cct,nombre,
07KPB1187Z,PRIMARIA CONAFE INDIGENA,
07KPB1194J,PRIMARIA CONAFE INDIGENA,
07KPB1197G,PRIMARIA CONAFE INDIGENA,
07KPB1199E,PRIMARIA CONAFE INDIGENA,
07KPB1202B,PREESCOLAR CONAFE INDIGENA,
07KPB1208W,PREESCOLAR CONAFE INDIGENA,
07KPB1223O,PRIMARIA CONAFE INDIGENA,
07KPB1226L,PRIMARIA CONAFE INDIGENA,
07KPB1240E,PRIMARIA CONAFE INDÍGENA,
07KPB1246Z,PRIMARIA CONAFE INDÍGENA,
07KPB1249W,PRIMARIA CONAFE INDIGENA,
07KPB1252J,PREESCOLAR CONAFE INDIGENA,
07KPB1254H,PREESCOLAR CONAFE INDIGENA,
07KPB1257E,PRIMARIA CONAFE INDIGENA,
07KPB1263P,PRIMARIA CONAFE INDIGENA,
07KPB1274V,PRIMARIA CONAFE INDIGENA,
07KPB1279Q,PRIMARIA CONAFE INDÍGENA,
07KPB1281E,PRIMARIA CONAFE INDIGENA,
07KPB1286Z,PRIMARIA CONAFE INDIGENA,
07KPB1287Z,PREESCOLAR CONAFE INDIGENA,
07KPB1290M,PRIMARIA CONAFE INDIGENA,
07KPB1292K,PREESCOLAR CONAFE INDIGENA,
07KPB1296G,PREESCOLAR CONAFE INDIGENA,
07KPB1303Z,PRIMARIA CONAFE INDIGENA,
07KPB1308V,PRIMARIA CONAFE INDIGENA,
07KPB1310J,PREESCOLAR CONAFE INDIGENA,
07KPB1314F,PREESCOLAR CONAFE INDIGENA,
07KPB1316D,PRIMARIA CONAFE INDIGENA,
07KPB1332V,PREESCOLAR CONAFE INDIGENA,
07KPB1334T,PRIMARIA CONAFE INDIGENA,
07KPB1336R,PRIMARIA CONAFE INDIGENA,
07KPB1344Z,PRIMARIA CONAFE INDIGENA,
07KPB1345Z,PRIMARIA CONAFE INDIGENA,
07KPB1346Y,PREESCOLAR CONAFE INDIGENA,
07KPB1348W,PREESCOLAR CONAFE INDIGENA,
07KPB1352I,PREESCOLAR CONAFE INDIGENA,
07KPB1354G,PRIMARIA CONAFE INDIGENA,
07KPB1356E,PREESCOLAR CONAFE INDIGENA,
07KPB1363O,PRIMARIA CONAFE INDIGENA,
07KPB1365M,PRIMARIA CONAFE INDIGENA,
07KPB1367K,PREESCOLAR CONAFE INDIGENA,
07KPB1371X,PREESCOLAR CONAFE INDIGENA,
07KPB1373V,PRIMARIA CONAFE INDIGENA,
07KPB1375T,PRIMARIA CONAFE INDIGENA,
07KPB1376S,PRIMARIA CONAFE INDIGENA,
07KPB1382C,PREESCOLAR CONAFE INDIGENA,
07KPB1384A,PRIMARIA CONAFE INDIGENA,
07KPB1386Z,PREESCOLAR CONAFE INDIGENA,
07KPB1387Y,PRIMARIA CONAFE INDIGENA,
07KPB1394H,PREESCOLAR CONAFE INDIGENA,
07KPB1396F,PREESCOLAR CONAFE INDIGENA,
07KPB1400B,PRIMARIA CONAFE INDIGENA,
07KPB1404Y,PRIMARIA CONAFE INDIGENA,
07KPB1411H,PRIMARIA CONAFE INDIGENA,
07KPB1420P,PRIMARIA CONAFE INDIGENA,
07KPB1421O,PRIMARIA CONAFE INDIGENA,
07KPB1424L,PRIMARIA CONAFE INDIGENA,
07KPB1426J,PREESCOLAR CONAFE INDIGENA,
07KPB1431V,PRIMARIA CONAFE INDIGENA,
07KPB1433T,PRIMARIA CONAFE INDIGENA,
07KPB1436Q,PREESCOLAR CONAFE INDIGENA,
07KPB1442A,PRIMARIA CONAFE INDIGENA,
07KPB1443Z,PREESCOLAR CONAFE INDIGENA,
07KPB1445Y,PRIMARIA CONAFE INDIGENA,
07KPB1446X,SECUNDARIA CONAFE INDÍGENA,
07KPB1454F,PRIMARIA CONAFE INDIGENA,
07KPB1464M,PREESCOLAR CONAFE INDIGENA,
07KPB1465L,PRIMARIA CONAFE INDIGENA,
07KPB1467J,PREESCOLAR CONAFE INDIGENA,
07KPB1469H,PRIMARIA CONAFE INDIGENA,
07KPB1470X,PRIMARIA CONAFE INDIGENA,
07KPB1472V,PRIMARIA CONAFE INDIGENA,
07KPB1476R,PRIMARIA CONAFE INDIGENA,
07KPB1477Q,PRIMARIA CONAFE INDIGENA,
07KPB1478P,PRIMARIA CONAFE INDIGENA,
07KPB1479O,PRIMARIA CONAFE INDIGENA,
07KPB1480D,PREESCOLAR CONAFE INDIGENA,
07KPB1485Z,PRIMARIA CONAFE INDIGENA,
07KPB1495F,PRIMARIA CONAFE INDIGENA,
07KPB1496E,PRIMARIA CONAFE INDIGENA,
07KPB1498C,PREESCOLAR CONAFE INDIGENA,
07KPB1499B,PRIMARIA CONAFE INDIGENA,
07KPB1502Z,PRIMARIA CONAFE INDIGENA,
07KPB1503Y,PRIMARIA CONAFE INDIGENA,
07KPB1505W,PRIMARIA CONAFE INDIGENA,
07KPB1511G,PRIMARIA CONAFE INDIGENA,
07KPB1512F,PRIMARIA CONAFE INDIGENA,
07KPB1514D,PRIMARIA CONAFE INDIGENA,
07KPB1527H,PRIMARIA CONAFE INDIGENA,
07KPB1540B,PRIMARIA CONAFE INDIGENA,
07KPB1544Y,PRIMARIA CONAFE INDIGENA,
07KPB1554E,PRIMARIA CONAFE INDIGENA,
07KPB1556C,SECUNDARIA COMUNITARIA,
07KPB1558A,PREESCOLAR CONAFE INDIGENA,
07KPB1559Z,PREESCOLAR CONAFE INDIGENA,
07KPB1561O,PRIMARIA CONAFE INDIGENA,
07KPB1562N,PRIMARIA CONAFE INDIGENA,
07KPB1566J,PRIMARIA CONAFE INDIGENA,
07KPB1568H,PRIMARIA CONAFE INDIGENA,
07KPB1569G,PREESCOLAR CONAFE INDIGENA,
07KPB1571V,PRIMARIA CONAFE INDIGENA,
07KPB1578O,PRIMARIA CONAFE INDIGENA,
07KPB1579N,PRIMARIA CONAFE INDIGENA,
07KPB1581B,PREESCOLAR CONAFE INDIGENA,
07KPB1586X,PREESCOLAR CONAFE INDIGENA,
07KPB1588V,PREESCOLAR CONAFE INDIGENA,
07KPB1590J,PRIMARIA CONAFE INDIGENA,
07KPB1597C,PRIMARIA CONAFE INDIGENA,
07KPB1600Z,PRIMARIA CONAFE INDIGENA,
07KPB1602Y,PREESCOLAR CONAFE INDIGENA,
07KPB1606U,PRIMARIA CONAFE INDIGENA,
07KPB1608S,PREESCOLAR CONAFE INDIGENA,
07KPB1610G,PRIMARIA CONAFE INDIGENA,
07KPB1612E,PREESCOLAR CONAFE INDIGENA,
07KPB1613D,PRIMARIA CONAFE INDIGENA,
07KPB1615B,PRIMARIA CONAFE INDIGENA,
07KPB1619Y,PRIMARIA CONAFE INDIGENA,
07KPB1628F,PREESCOLAR CONAFE INDIGENA,
07KPB1630U,PRIMARIA CONAFE INDIGENA,
07KPB1631T,PRIMARIA CONAFE INDIGENA,
07KPB1635P,SECUNDARIA CONAFE INDÍGENA,
07KPB1639L,PREESCOLAR CONAFE INDIGENA,
07KPB1643Y,PREESCOLAR CONAFE INDIGENA,
07KPB1644X,PRIMARIA CONAFE INDIGENA,
07KPB1651G,PRIMARIA CONAFE INDIGENA,
07KPB1652F,PRIMARIA CONAFE INDIGENA,
07KPB1653E,PREESCOLAR CONAFE INDIGENA,
07KPB1659Z,PRIMARIA CONAFE INDIGENA,
07KPB1666I,PRIMARIA CONAFE INDIGENA,
07KPB1667H,PRIMARIA CONAFE INDIGENA,
07KPB1668G,SECUNDARIA CONAFE INDIGENA,
07KPB1672T,PRIMARIA CONAFE INDIGENA,
07KPB1674R,PRIMARIA CONAFE INDIGENA,
07KPB1675Q,PREESCOLAR CONAFE INDIGENA,
07KPB1679M,PREESCOLAR CONAFE INDIGENA,
07KPB1681A,PREESCOLAR CONAFE INDIGENA,
07KPB1682Z,PRIMARIA CONAFE INDIGENA,
07KPB1683Z,PRIMARIA CONAFE INDIGENA,
07KPB1684Y,PRIMARIA CONAFE INDIGENA,
07KPB1686W,PRIMARIA CONAFE INDIGENA,
07KPB1687V,PRIMARIA CONAFE INDIGENA,
07KPB1692G,PREESCOLAR CONAFE INDIGENA,
07KPB1693F,PRIMARIA CONAFE INDIGENA,
07KPB1695D,PRIMARIA CONAFE INDIGENA,
07KPB1696C,PRIMARIA CONAFE INDIGENA,
07KPB1698A,PRIMARIA CONAFE INDIGENA,
07KPB1701Y,PREESCOLAR CONAFE INDIGENA,
07KPB1702X,PREESCOLAR CONAFE INDIGENA,
07KPB1703W,SECUNDARIA CONAFE INDÍGENA,
07KPB1704V,PREESCOLAR CONAFE INDIGENA,
07KPB1706T,PRIMARIA CONAFE INDIGENA,
07KPB1707S,SECUNDARIA CONAFE INDÍGENA,
07KPB1710F,PRIMARIA CONAFE INDIGENA,
07KPB1719X,PRIMARIA CONAFE INDIGENA,
07KPB1724I,PREESCOLAR CONAFE INDIGENA,
07KPB1725H,PRIMARIA CONAFE INDIGENA,
07KPB1727F,PRIMARIA CONAFE INDIGENA,
07KPB1729D,PREESCOLAR CONAFE INDIGENA,
07KPB1730T,PREESCOLAR CONAFE INDIGENA,
07KPB1731S,PRIMARIA CONAFE INDIGENA,
07KPB1733Q,PRIMARIA CONAFE INDIGENA,
07KPB1734P,PREESCOLAR CONAFE INDIGENA,
07KPB1737M,PREESCOLAR CONAFE INDIGENA,
07KPB1742Y,SECUNDARIA CONAFE INDÍGENA,
07KPB1743X,PREESCOLAR CONAFE INDIGENA,
07KPB1745V,PRIMARIA CONAFE INDIGENA,
07KPB1748S,PRIMARIA CONAFE INDIGENA,
07KPB1752E,PRIMARIA CONAFE INDIGENA,
07KPB1753D,PRIMARIA CONAFE INDIGENA,
07KPB1756A,PREESCOLAR CONAFE INDIGENA,
07KPB1757Z,PRIMARIA CONAFE INDIGENA,
07KPB1758Z,PRIMARIA CONAFE INDIGENA,
07KPB1763K,PREESCOLAR CONAFE INDIGENA,
07KPB1765I,PRIMARIA CONAFE INDIGENA,
07KPB1767G,PRIMARIA CONAFE INDIGENA,
07KPB1770U,PRIMARIA CONAFE INDIGENA,
07KPB1771T,SECUNDARIA CONAFE INDÍGENA,
07KPB1772S,PREESCOLAR CONAFE INDIGENA,
07KPB1774Q,PRIMARIA CONAFE INDIGENA,
07KPB1775P,PRIMARIA CONAFE INDIGENA,
07KPB1776O,PRIMARIA CONAFE INDIGENA,
07KPB1777N,PRIMARIA CONAFE INDIGENA,
07KPB1781Z,PRIMARIA CONAFE INDIGENA,
07KPB1784X,PRIMARIA CONAFE INDIGENA,
07KPB1785W,PRIMARIA CONAFE INDIGENA,
07KPB1786V,PREESCOLAR CONAFE INDIGENA,
07KPB1789S,PRIMARIA CONAFE INDIGENA,
07KPB1790H,PREESCOLAR CONAFE INDIGENA,
07KPB1793E,PRIMARIA CONAFE INDIGENA,
07KPB1798Z,PREESCOLAR CONAFE INDIGENA,
07KPB1799Z,PRIMARIA CONAFE INDIGENA,
07KPB1800Y,PRIMARIA CONAFE INDIGENA,
07KPB1802W,PRIMARIA CONAFE INDIGENA,
07KPB1806S,PRIMARIA CONAFE INDIGENA,
07KPB1807R,PREESCOLAR CONAFE INDIGENA,
07KPB1809P,PRIMARIA CONAFE INDIGENA,
07KPB1810E,PRIMARIA CONAFE INDÍGENA,
07KPB1811D,PRIMARIA CONAFE INDIGENA,
07KPB1812C,PRIMARIA CONAFE INDIGENA,
07KPB1817Y,PREESCOLAR CONAFE INDIGENA,
07KPB1818X,PRIMARIA CONAFE INDIGENA,
07KPB1819W,PREESCOLAR CONAFE INDIGENA,
07KPB1820L,PRIMARIA CONAFE INDIGENA,
07KPB1823I,PRIMARIA CONAFE INDIGENA,
07KPB1824H,PRIMARIA CONAFE INDIGENA,
07KPB1825G,PRIMARIA CONAFE INDIGENA,
07KPB1826F,PRIMARIA CONAFE INDIGENA,
07KPB1828D,PRIMARIA CONAFE INDIGENA,
07KPB1831R,PREESCOLAR CONAFE INDIGENA,
07KPB1833P,PRIMARIA CONAFE INDIGENA,
07KPB1834O,PRIMARIA CONAFE INDIGENA,
07KPB1835N,PRIMARIA CONAFE INDIGENA,
07KPB1836M,PREESCOLAR CONAFE INDIGENA,
07KPB1838K,PRIMARIA CONAFE,
07KPB1840Z,PRIMARIA CONAFE INDIGENA,
07KPB1842X,PRIMARIA CONAFE INDIGENA,
07KPB1845U,PRIMARIA CONAFE INDIGENA,
07KPB1847S,PREESCOLAR CONAFE INDIGENA,
07KPB1848R,PREESCOLAR CONAFE INDIGENA,
07KPB1850F,PRIMARIA CONAFE INDIGENA,
07KPB1853C,PRIMARIA CONAFE INDIGENA,
07KPB1854B,PRIMARIA CONAFE INDIGENA,
07KPB1856Z,PREESCOLAR CONAFE INDIGENA,
07KPB1857Z,PRIMARIA CONAFE INDÍGENA,
07KPB1861L,PRIMARIA CONAFE INDIGENA,
07KPB1863J,PREESCOLAR CONAFE INDIGENA,
07KPB1864I,PRIMARIA CONAFE INDIGENA,
07KPB1868E,PRIMARIA CONAFE INDIGENA,
07KPB1876N,PRIMARIA CONAFE INDIGENA,
07KPB1877M,PRIMARIA CONAFE INDIGENA,
07KPB1878L,PRIMARIA CONAFE INDIGENA,
07KPB1879K,PRIMARIA CONAFE INDIGENA,
07KPB1881Z,PRIMARIA CONAFE INDIGENA,
07KPB1882Y,PRIMARIA CONAFE INDIGENA,
07KPB1883X,PRIMARIA CONAFE INDIGENA,
07KPB1884W,PRIMARIA CONAFE INDIGENA,
07KPB1885V,PRIMARIA CONAFE INDIGENA,
07KPB1887T,PRIMARIA CONAFE INDIGENA,
07KPB1888S,PRIMARIA CONAFE INDIGENA,
07KPB1889R,PRIMARIA CONAFE INDIGENA,
07KPB1890G,PRIMARIA CONAFE INDIGENA,
07KPB1892E,PRIMARIA CONAFE INDIGENA,
07KPB1893D,PRIMARIA CONAFE INDIGENA,
07KPB1895B,PRIMARIA CONAFE INDIGENA,
07KPB1896A,PRIMARIA CONAFE INDIGENA,
07KPB1898Z,PRIMARIA CONAFE INDIGENA,
07KPB1899Y,PRIMARIA CONAFE INDIGENA,
07KPB1901W,PRIMARIA CONAFE INDIGENA,
07KPB1902V,PRIMARIA CONAFE INDIGENA,
07KPB1903U,PRIMARIA CONAFE INDIGENA,
07KPB1906R,PRIMARIA CONAFE INDIGENA,
07KPB1908P,PRIMARIA CONAFE INDIGENA,
07KPB1910D,PRIMARIA CONAFE INDIGENA,
07KPB1911C,PRIMARIA CONAFE INDIGENA,
07KPB1912B,PRIMARIA CONAFE INDIGENA,
07KPB1913A,PRIMARIA CONAFE INDIGENA,
07KPB1914Z,PRIMARIA CONAFE INDIGENA,
07KPB1915Z,PRIMARIA CONAFE INDIGENA,
07KPB1916Y,PRIMARIA CONAFE INDIGENA,
07KPB1918W,PRIMARIA,
07KPB1920K,PRIMARIA,
07KPB1922I,PRIMARIA COMUNITARIA,
07KPB1923H,PRIMARIA COMUNITARIA,
07KPB1924G,PRIMARIA COMUNITARIA,
07KPR0001Z,PRIMARIA CONAFE,
07KPR0009R,PRIMARIA CONAFE,
07KPR0012E,PRIMARIA CONAFE,
07KPR0035P,SECUNDARIA COMUNITARIA,
07KPR0045W,PRIMARIA CONAFE,
07KPR0053E,PRIMARIA CONAFE,
07KPR0065J,PRIMARIA CONAFE,
07KPR0077O,PRIMARIA CONAFE,
07KPR0097B,PRIMARIA CONAFE,
07KPR0116Z,PRIMARIA CONAFE,
07KPR0121L,SECUNDARIA COMUNITARIA,
07KPR0129D,PRIMARIA CONAFE,
07KPR0133Q,SECUNDARIA CONAFE,
07KPR0135O,PRIMARIA CONAFE,
07KPR0136N,PRIMARIA CONAFE,
07KPR0137M,PRIMARIA CONAFE,
07KPR0153D,PRIMARIA CONAFE,
07KPR0164J,PRIMARIA CONAFE,
07KPR0175P,PRIMARIA CONAFE,
07KPR0197A,PREESCOLAR CONAFE,
07KPR0199Z,PREESCOLAR CONAFE,
07KPR0209P,PRIMARIA CONAFE,
07KPR0228D,PRIMARIA CONAFE,
07KPR0235N,PRIMARIA CONAFE,
07KPR0254B,PRIMARIA CONAFE,
07KPR0263J,PRIMARIA CONAFE,
07KPR0267F,PRIMARIA CONAFE,
07KPR0279K,PRIMARIA CONAFE,
07KPR0282Y,PRIMARIA CONAFE,
07KPR0283X,PRIMARIA CONAFE,
07KPR0290G,PRIMARIA CONAFE,
07KPR0293D,PRIMARIA CONAFE,
07KPR0304T,PRIMARIA CONAFE,
07KPR0307Q,PRIMARIA CONAFE,
07KPR0314Z,PRIMARIA CONAFE,
07KPR0318W,PRIMARIA CONAFE,
07KPR0323H,PRIMARIA CONAFE,
07KPR0325F,PRIMARIA CONAFE,
07KPR0342W,SECUNDARIA COMUNITARIA,
07KPR0372Q,PRIMARIA CONAFE,
07KPR0375N,PRIMARIA CONAFE,
07KPR0388R,PRIMARIA CONAFE,
07KPR0395A,PRIMARIA CONAFE,
07KPR0436K,PRIMARIA COMUNITARIA,
07KPR0446R,PRIMARIA COMUNITARIA,
07KPR0450D,PRIMARIA CONAFE,
07KPR0453A,SECUNDARIA CONAFE,
07KPR0517V,PRIMARIA CONAFE,
07KPR0531O,PRIMARIA CONAFE,
07KPR0536J,PREESCOLAR CONAFE,
07KPR0546Q,PRIMARIA CONAFE,
07KPR0559U,SECUNDARIA COMUNITARIA,
07KPR0573N,PRIMARIA CONAFE,
07KPR0594Z,PREESCOLAR CONAFE,
07KPR0623E,PRIMARIA CONAFE,
07KPR0639F,PRIMARIA CONAFE,
07KPR0641U,PRIMARIA CONAFE,
07KPR0644R,PRIMARIA COMUNITARIA,
07KPR0664E,PRIMARIA CONAFE,
07KPR0672N,PRIMARIA CONAFE,
07KPR0674L,PRIMARIA CONAFE,
07KPR0694Z,PREESCOLAR CONAFE,
07KPR0695Y,PRIMARIA CONAFE,
07KPR0781U,PRIMARIA CONAFE,
07KPR0782T,PRIMARIA CONAFE,
07KPR0796W,PRIMARIA CONAFE,
07KPR0801R,PRIMARIA CONAFE,
07KPR0820F,SECUNDARIA COMUNITARIA,
07KPR0825A,PREESCOLAR CONAFE,
07KPR0843Q,PRIMARIA CONAFE,
07KPR0849K,PRIMARIA CONAFE,
07KPR0866A,PRIMARIA CONAFE,
07KPR0870N,PRIMARIA CONAFE,
07KPR0882S,PREESCOLAR CONAFE,
07KPR0915T,PRIMARIA CONAFE,
07KPR0931K,PREESCOLAR CONAFE,
07KPR0935G,PRIMARIA CONAFE,
07KPR0946M,PREESCOLAR CONAFE,
07KPR0948K,PRIMARIA CONAFE,
07KPR0952X,PRIMARIA CONAFE,
07KPR0978E,PREESCOLAR CONAFE,
07KPR0982R,PRIMARIA CONAFE,
07KPR0984P,PRIMARIA CONAFE,
07KPR0993X,PRIMARIA CONAFE,
07KPR1010N,PREESCOLAR CONAFE,
07KPR1027N,PRIMARIA CONAFE,
07KPR1052M,PRIMARIA CONAFE,
07KPR1067O,PRIMARIA CONAFE,
07KPR1071A,PRIMARIA CONAFE,
07KPR1080I,PRIMARIA CONAFE,
07KPR1084E,PRIMARIA CONAFE,
07KPR1121S,PRIMARIA CONAFE,
07KPR1251L,PRIMARIA CONAFE,
07KPR1271Z,PRIMARIA CONAFE,
07KPR1275V,PREESCOLAR CONAFE,
07KPR1298F,PREESCOLAR CONAFE,
07KPR1327K,PRIMARIA CONAFE,
07KPR1328J,PRIMARIA CONAFE,
07KPR1334U,PRIMARIA CONAFE,
07KPR1338Q,PREESCOLAR CONAFE,
07KPR1340E,PRIMARIA CONAFE,
07KPR1367L,PREESCOLAR CONAFE,
07KPR1370Z,PRIMARIA CONAFE,
07KPR1382D,PREESCOLAR CONAFE,
07KPR1386Z,PRIMARIA CONAFE,
07KPR1402A,PRIMARIA CONAFE,
07KPR1407W,PRIMARIA CONAFE,
07KPR1414F,PRIMARIA CONAFE,
07KPR1415E,PRIMARIA CONAFE,
07KPR1420Q,PRIMARIA CONAFE,
07KPR1423N,PRIMARIA CONAFE,
07KPR1432V,PRIMARIA CONAFE,
07KPR1440D,PRIMARIA CONAFE,
07KPR1441C,PRIMARIA CONAFE,
07KPR1446Y,PRIMARIA CONAFE,
07KPR1448W,PREESCOLAR CONAFE,
07KPR1452I,SECUNDARIA COMUNITARIA,
07KPR1454G,SECUNDARIA CONAFE,
07KPR1462P,PRIMARIA CONAFE,
07KPR1465M,PRIMARIA CONAFE,
07KPR1478Q,PRIMARIA CONAFE,
07KPR1488X,PRIMARIA CONAFE,
07KPR1601Z,PRIMARIA CONAFE,
07KPR1617A,PREESCOLAR CONAFE,
07KPR1638N,PRIMARIA CONAFE,
07KPR1681B,PREESCOLAR CONAFE,
07KPR1713D,PRIMARIA CONAFE,
07KPR1724J,PRIMARIA CONAFE,
07KPR1729E,SECUNDARIA COMUNITARIA,
07KPR1736O,PRIMARIA CONAFE,
07KPR1741Z,PRIMARIA CONAFE,
07KPR1742Z,PREESCOLAR CONAFE,
07KPR1775Q,PRIMARIA CONAFE,
07KPR1812D,PRIMARIA CONAFE,
07KPR1844W,PRIMARIA CONAFE,
07KPR1848S,PRIMARIA CONAFE,
07KPR1912C,PRIMARIA CONAFE,
07KPR1914A,PRIMARIA CONAFE,
07KPR1935N,PREESCOLAR CONAFE,
07KPR1939J,PRIMARIA CONAFE,
07KPR1942X,PRIMARIA CONAFE,
07KPR1944V,PRIMARIA CONAFE,
07KPR1946T,PRIMARIA CONAFE,
07KPR1955A,PRIMARIA CONAFE,
07KPR1958Y,PRIMARIA CONAFE,
07KPR2007G,PRIMARIA CONAFE,
07KPR2017N,PRIMARIA CONAFE,
07KPR2038Z,PRIMARIA CONAFE,
07KPR2043L,PRIMARIA CONAFE,
07KPR2077B,PRIMARIA CONAFE,
07KPR2085K,PRIMARIA CONAFE,
07KPR2098O,PRIMARIA CONAFE,
07KPR2099N,PRIMARIA CONAFE,
07KPR2100M,PRIMARIA CONAFE,
07KPR2103J,PRIMARIA CONAFE,
07KPR2111S,PREESCOLAR CONAFE,
07KPR2119K,PRIMARIA CONAFE,
07KPR2150U,PRIMARIA CONAFE,
07KPR2194R,PRIMARIA CONAFE,
07KPR2202J,PRIMARIA CONAFE,
07KPR2221Y,PRIMARIA CONAFE,
07KPR2229Q,PREESCOLAR CONAFE,
07KPR2241L,PRIMARIA CONAFE,
07KPR2283K,PRIMARIA CONAFE,
07KPR2287G,PRIMARIA CONAFE,
07KPR2298M,PRIMARIA CONAFE,
07KPR2300K,PRIMARIA CONAFE,
07KPR2304G,PRIMARIA CONAFE,
07KPR2332C,PRIMARIA CONAFE,
07KPR2333B,PRIMARIA CONAFE,
07KPR2335Z,PRIMARIA CONAFE,
07KPR2336Z,SECUNDARIA COMUNITARIA,
07KPR2337Y,PRIMARIA CONAFE,
07KPR2338X,PREESCOLAR CONAFE,
07KPR2340L,PRIMARIA CONAFE,
07KPR2383J,PRIMARIA CONAFE,
07KPR2405E,PRIMARIA CONAFE,
07KPR2427Q,PRIMARIA CONAFE,
07KPR2462W,PRIMARIA CONAFE,
07KPR2463V,PRIMARIA CONAFE,
07KPR2468Q,PRIMARIA CONAFE,
07KPR2470E,PREESCOLAR CONAFE,
07KPR2480L,PREESCOLAR CONAFE,
07KPR2491R,PRIMARIA CONAFE,
07KPR2500I,PRIMARIA CONAFE,
07KPR2503F,PREESCOLAR CONAFE,
07KPR2510P,PRIMARIA CONAFE,
07KPR2519G,PRIMARIA CONAFE,
07KPR2520W,PREESCOLAR CONAFE,
07KPR2532A,PRIMARIA CONAFE,
07KPR2533Z,PRIMARIA CONAFE,
07KPR2541I,PRIMARIA CONAFE,
07KPR2542H,PRIMARIA CONAFE,
07KPR2544F,PRIMARIA CONAFE,
07KPR2551P,PRIMARIA CONAFE,
07KPR2556K,PRIMARIA CONAFE,
07KPR2589B,PRIMARIA CONAFE,
07KPR2600H,PRIMARIA CONAFE,
07KPR2604D,PREESCOLAR CONAFE,
07KPR2617H,PRIMARIA CONAFE,
07KPR2640I,PRIMARIA CONAFE,
07KPR2668O,PREESCOLAR CONAFE,
07KPR2683G,SECUNDARIA COMUNITARIA,
07KPR2721T,PRIMARIA CONAFE,
07KPR2735W,PRIMARIA CONAFE,
07KPR2771A,PRIMARIA CONAFE,
07KPR2783F,PRIMARIA CONAFE,
07KPR2789Z,PRIMARIA CONAFE,
07KPR2809X,PRIMARIA CONAFE,
07KPR2813J,PRIMARIA CONAFE,
07KPR2850N,PRIMARIA CONAFE,
07KPR2861T,PRIMARIA CONAFE,
07KPR2891N,PRIMARIA CONAFE,
07KPR2892M,PREESCOLAR CONAFE,
07KPR2900E,PRIMARIA CONAFE,
07KPR2901D,SECUNDARIA CONAFE,
07KPR2922Q,PRIMARIA CONAFE,
07KPR2925N,PRIMARIA CONAFE,
07KPR2926M,PRIMARIA CONAFE,
07KPR2928K,PRIMARIA CONAFE,
07KPR2939Q,PREESCOLAR CONAFE,
07KPR2957F,PRIMARIA CONAFE,
07KPR2961S,PRIMARIA CONAFE,
07KPR3036I,PRIMARIA CONAFE,
07KPR3038G,PRIMARIA CONAFE,
07KPR3045Q,PRIMARIA CONAFE,
07KPR3052Z,PREESCOLAR CONAFE,
07KPR3053Z,PRIMARIA CONAFE,
07KPR3059T,PRIMARIA CONAFE,
07KPR3089N,PRIMARIA CONAFE,
07KPR3096X,PRIMARIA CONAFE,
07KPR3104P,PREESCOLAR CONAFE,
07KPR3132L,PRIMARIA CONAFE,
07KPR3139E,PRIMARIA CONAFE,
07KPR3140U,PRIMARIA CONAFE,
07KPR3150A,PRIMARIA CONAFE,
07KPR3153Y,PRIMARIA CONAFE,
07KPR3169Z,PREESCOLAR CONAFE,
07KPR3192Z,PRIMARIA CONAFE,
07KPR3230M,PRIMARIA CONAFE,
07KPR3237F,PRIMARIA CONAFE,
07KPR3284Q,PRIMARIA CONAFE,
07KPR3290A,PRIMARIA CONAFE,
07KPR3295W,PRIMARIA CONAFE,
07KPR3298T,PRIMARIA CONAFE,
07KPR3305M,PRIMARIA CONAFE,
07KPR3308J,SECUNDARIA CONAFE,
07KPR3313V,PREESCOLAR CONAFE,
07KPR3342Q,PREESCOLAR CONAFE,
07KPR3343P,PRIMARIA CONAFE,
07KPR3385O,PRIMARIA CONAFE,
07KPR3387M,PRIMARIA CONAFE,
07KPR3406K,PRIMARIA CONAFE,
07KPR3412V,PRIMARIA CONAFE,
07KPR3421C,PRIMARIA CONAFE,
07KPR3448J,PRIMARIA CONAFE,
07KPR3460E,PRIMARIA CONAFE,
07KPR3466Z,PREESCOLAR CONAFE,
07KPR3472J,PRIMARIA CONAFE,
07KPR3473I,PRIMARIA CONAFE,
07KPR3475G,PRIMARIA CONAFE,
07KPR3484O,PRIMARIA CONAFE,
07KPR3497S,PRIMARIA CONAFE,
07KPR3511V,PREESCOLAR CONAFE,
07KPR3519N,PRIMARIA CONAFE,
07KPR3532H,PRIMARIA CONAFE,
07KPR3536D,PRIMARIA CONAFE,
07KPR3541P,PRIMARIA CONAFE,
07KPR3542O,PRIMARIA CONAFE,
07KPR3543N,PRIMARIA CONAFE,
07KPR3544M,PREESCOLAR CONAFE,
07KPR3553U,SECUNDARIA CONAFE INDÍGENA,
07KPR3556R,PRIMARIA CONAFE,
07KPR3557Q,PRIMARIA CONAFE,
07KPR3562B,PRIMARIA CONAFE,
07KPR3566Y,PRIMARIA CONAFE,
07KPR3587K,PRIMARIA CONAFE,
07KPR3590Y,PREESCOLAR CONAFE,
07KPR3599P,PREESCOLAR CONAFE,
07KPR3602M,PRIMARIA CONAFE,
07KPR3603L,PRIMARIA CONAFE,
07KPR3616P,PRIMARIA CONAFE,
07KPR3617O,PRIMARIA CONAFE,
07KPR3618N,PRIMARIA CONAFE,
07KPR3636C,PRIMARIA CONAFE,
07KPR3640P,PRIMARIA CONAFE,
07KPR3641O,PRIMARIA CONAFE,
07KPR3645K,PREESCOLAR CONAFE,
